"","CN","PLT_CN","PREV_TRE_CN","INVYR","CYCLE","STATECD","UNITCD","COUNTYCD","PLOT","SUCP","cycle_aw","SUBP","TREE","CONDID","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIACALC","DIAHTCD","HT","HTCD","AGENTCD","BHAGE","CCLCD","DECAYCD"
"22473",694357703126144,188786549020004,41728996010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,11,1,1,1,"122",11,5.5,5.5,1,30,1,NA,NA,3,NA
"22474",694357704126144,188786549020004,41728997010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,12,1,1,1,"122",11,5.9,5.9,1,28,1,NA,NA,3,NA
"22475",694357705126144,188786549020004,41728998010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,13,1,1,1,"122",11,9.2,9.2,1,36,1,NA,64,3,NA
"22476",694357706126144,188786549020004,41728999010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,17,1,1,2,"814",48,NA,1.8,2,NA,NA,60,NA,NA,NA
"22477",694357707126144,188786549020004,41729000010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,18,1,1,2,"814",48,NA,1.3,2,NA,NA,20,NA,NA,NA
"22478",694357708126144,188786549020004,41729001010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,20,1,1,1,"122",11,2.9,2.9,1,16,1,NA,NA,4,NA
"22479",694357709126144,188786549020004,41729002010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,21,1,1,1,"814",48,1.4,1.4,2,8,1,NA,NA,4,NA
"22480",694357710126144,188786549020004,41729003010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,22,1,1,1,"814",48,1.5,1.5,2,8,1,NA,NA,4,NA
"22481",694357711126144,188786549020004,41729004010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,25,1,1,1,"814",48,1.3,1.3,2,7,1,NA,NA,4,NA
"22482",694357712126144,188786549020004,NA,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,26,1,NA,1,"814",48,1.2,1.2,2,8,1,NA,NA,4,NA
"22483",694357713126144,188786549020004,NA,2018,"4",35,1,39,84992,"35_1_39_84992","3",3,27,1,NA,1,"814",48,1.5,1.5,2,6,1,NA,NA,4,NA
"22484",694357714126144,188786549020004,41729005010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",4,1,1,1,1,"122",11,9.4,9.4,1,55,1,NA,NA,3,NA
"22485",694357715126144,188786549020004,41729006010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",4,2,1,1,1,"122",11,11.1,11.1,1,43,1,NA,NA,3,NA
"22486",694357716126144,188786549020004,41729007010690,2018,"4",35,1,39,84992,"35_1_39_84992","3",4,3,1,1,1,"122",11,5.7,5.7,1,18,1,NA,NA,4,NA
"22487",694357717126144,188786549020004,NA,2018,"4",35,1,39,84992,"35_1_39_84992","3",4,4,1,NA,1,"122",11,5.4,5.4,1,32,1,NA,NA,3,NA
"22488",694357408126144,188786547020004,41729215010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,1,1,1,2,"15",12,NA,6.7,1,NA,NA,10,NA,NA,NA
"22489",694357409126144,188786547020004,41729216010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,2,1,1,1,"202",10,7.7,7.7,1,37,1,NA,58,3,NA
"22490",694357410126144,188786547020004,41729217010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,3,1,1,2,"746",44,NA,5.2,1,NA,NA,NA,NA,NA,NA
"22491",694357411126144,188786547020004,41729218010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,4,1,1,1,"202",10,9.4,9.4,1,37,1,NA,66,3,NA
"22492",694357415126144,188786547020004,41729222010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,8,1,1,1,"202",10,7.8,7.8,1,35,1,NA,NA,3,NA
"22493",694357412126144,188786547020004,41729219010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,5,1,1,2,"15",12,10.7,10.7,1,48,1,10,NA,NA,2
"22494",694357413126144,188786547020004,41729220010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,6,1,1,1,"15",12,13.3,13.3,1,50,1,NA,112,2,NA
"22495",694357414126144,188786547020004,41729221010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,7,1,1,2,"15",12,5.8,5.8,1,34,1,10,NA,NA,2
"22496",694357416126144,188786547020004,41729223010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,9,1,1,1,"15",12,6.3,6.3,1,38,1,NA,NA,4,NA
"22497",694357417126144,188786547020004,41729224010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,10,1,1,1,"202",10,8,8,1,44,1,NA,NA,2,NA
"22498",694357418126144,188786547020004,41729225010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,11,1,1,1,"15",12,7.7,7.7,1,38,1,NA,NA,3,NA
"22499",694357419126144,188786547020004,41729226010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,12,1,1,1,"15",12,5.9,5.9,1,27,1,NA,NA,3,NA
"22500",694357420126144,188786547020004,41729228010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,14,1,1,1,"15",12,5.3,5.3,1,33,1,NA,43,3,NA
"22501",694357421126144,188786547020004,41729229010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,15,1,1,1,"202",10,6.4,6.4,1,34,1,NA,NA,3,NA
"22502",694357422126144,188786547020004,41729230010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,16,1,1,1,"15",12,11.9,11.9,1,52,1,NA,83,2,NA
"22503",694357423126144,188786547020004,41729231010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,17,1,1,1,"15",12,7.1,7.1,1,35,1,NA,NA,3,NA
"22504",694357424126144,188786547020004,41729232010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,18,1,1,1,"202",10,6.5,6.5,1,31,1,NA,NA,3,NA
"22505",694357425126144,188786547020004,41729233010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,19,1,1,1,"15",12,6.5,6.5,1,37,1,NA,NA,3,NA
"22506",694357426126144,188786547020004,41729234010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,20,1,1,1,"15",12,6.6,6.6,1,38,1,NA,NA,3,NA
"22507",694357428126144,188786547020004,41729235010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,21,1,1,1,"15",12,9.8,9.8,1,40,1,NA,NA,3,NA
"22508",694357429126144,188786547020004,41729236010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,22,1,1,1,"15",12,5.2,5.2,1,31,1,NA,NA,4,NA
"22509",694357430126144,188786547020004,41729237010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,23,1,1,1,"202",10,7.7,7.7,1,39,1,NA,NA,2,NA
"22510",694357427126144,188786547020004,41729238010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,24,1,1,2,"15",12,NA,7.8,1,NA,NA,10,NA,NA,NA
"22511",694357431126144,188786547020004,41729239010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,25,1,1,1,"15",12,8.2,8.2,1,42,1,NA,NA,2,NA
"22512",694357432126144,188786547020004,41729240010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,36,1,1,2,"15",12,5.2,5.2,1,35,1,20,NA,NA,2
"22513",694357433126144,188786547020004,NA,2018,"4",35,1,39,85050,"35_1_39_85050","3",1,37,1,NA,1,"15",12,5,5,1,35,1,NA,NA,4,NA
"22514",694357434126144,188786547020004,41729241010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,3,1,1,2,"746",44,8.8,8.8,1,64,1,NA,NA,NA,3
"22515",694357435126144,188786547020004,41729242010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,4,1,1,2,"746",44,10.6,10.6,1,63,1,NA,NA,NA,3
"22516",694357436126144,188786547020004,41729243010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,5,1,1,2,"746",44,NA,10.9,1,NA,NA,20,NA,NA,NA
"22517",694357437126144,188786547020004,41729244010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,6,1,1,1,"15",12,5.6,5.6,1,22,1,NA,NA,4,NA
"22518",694357438126144,188786547020004,41729245010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,7,1,1,1,"15",12,7.4,7.4,1,33,1,NA,NA,3,NA
"22519",694357439126144,188786547020004,41729246010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,8,1,1,1,"15",12,9.2,9.2,1,32,1,NA,NA,4,NA
"22520",694357440126144,188786547020004,41729250010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,12,1,1,2,"746",44,9.1,9.1,1,63,1,20,NA,NA,3
"22521",694357441126144,188786547020004,41729247010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,9,1,1,2,"746",44,7,7,1,58,1,NA,NA,NA,3
"22522",694357442126144,188786547020004,41729248010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,10,1,1,1,"746",44,11.5,11.5,1,65,1,NA,128,2,NA
"22523",694357443126144,188786547020004,41729249010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,11,1,1,2,"746",44,12.6,12.6,1,71,1,20,NA,NA,3
"22524",694357444126144,188786547020004,41729251010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,13,1,1,2,"15",12,NA,9.8,1,NA,NA,NA,NA,NA,NA
"22525",694357445126144,188786547020004,41729252010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,14,1,1,1,"15",12,19.6,19.6,1,68,1,NA,170,2,NA
"22526",694357446126144,188786547020004,41729254010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,17,1,1,1,"746",44,9.1,9.1,1,52,1,NA,117,3,NA
"22527",694357447126144,188786547020004,41729255010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,18,1,1,2,"746",44,7,7,1,39,1,10,NA,NA,3
"22528",694357449126144,188786547020004,41729256010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,19,1,1,2,"746",44,5.6,5.6,1,37,1,10,NA,NA,2
"22529",694357450126144,188786547020004,41729257010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,20,1,1,2,"746",44,7,7,1,49,1,NA,NA,NA,3
"22530",694357451126144,188786547020004,41729258010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,21,1,1,1,"746",44,5.6,5.6,1,46,1,NA,56,3,NA
"22531",694357448126144,188786547020004,41729259010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,22,1,1,2,"746",44,5.3,5.3,1,45,1,NA,NA,NA,3
"22532",694357452126144,188786547020004,41729260010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,23,1,1,1,"15",12,7.3,7.3,1,27,1,NA,NA,4,NA
"22533",694357453126144,188786547020004,41729261010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,24,1,1,1,"746",44,10,10,1,53,1,NA,NA,2,NA
"22534",694357454126144,188786547020004,41729262010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,27,1,1,1,"202",10,6.4,6.4,1,26,1,NA,53,4,NA
"22535",694357455126144,188786547020004,41729263010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,28,1,1,1,"15",12,5.4,5.4,1,26,1,NA,NA,4,NA
"22536",694357456126144,188786547020004,41729264010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,29,1,1,2,"15",12,3.4,3.4,1,20,1,10,NA,NA,5
"22537",694357458126144,188786547020004,NA,2018,"4",35,1,39,85050,"35_1_39_85050","3",2,30,1,NA,1,"15",12,5.8,5.8,1,21,1,NA,NA,3,NA
"22538",694357459126144,188786547020004,41729265010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",3,1,1,1,1,"15",12,13.5,13.5,1,54,1,NA,117,3,NA
"22539",694357460126144,188786547020004,41729266010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",3,2,1,1,1,"122",11,11.2,11.2,1,48,1,NA,86,3,NA
"22540",694357457126144,188786547020004,41729267010690,2018,"4",35,1,39,85050,"35_1_39_85050","3",3,3,1,1,1,"15",12,9.7,9.7,1,35,1,NA,NA,3,NA
"22541",694382843126144,188787166020004,41727892010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,1,1,1,1,"122",11,10,10,1,38,1,NA,119,3,NA
"22542",694382844126144,188787166020004,41727893010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,2,1,1,1,"122",11,11.7,11.7,1,60,1,NA,NA,2,NA
"22543",694382845126144,188787166020004,41727894010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,3,1,1,1,"122",11,10.6,10.6,1,60,1,NA,NA,3,NA
"22544",694382846126144,188787166020004,41727896010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,5,1,1,1,"122",11,14.4,14.4,1,56,1,NA,137,3,NA
"22545",694382847126144,188787166020004,41727897010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,6,1,1,1,"122",11,7.6,7.6,1,26,1,NA,93,4,NA
"22546",694382848126144,188787166020004,41727898010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,7,1,1,1,"122",11,8.5,8.5,1,51,1,NA,NA,3,NA
"22547",694382849126144,188787166020004,41727899010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,8,1,1,1,"122",11,13.7,13.7,1,66,1,NA,140,3,NA
"22548",694382850126144,188787166020004,41727900010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,9,1,1,1,"122",11,8.7,8.7,1,36,1,NA,NA,5,NA
"22549",694382851126144,188787166020004,41727901010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,10,1,1,1,"122",11,18.3,18.3,1,68,1,NA,145,2,NA
"22550",694382852126144,188787166020004,41727902010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,11,1,1,1,"122",11,8.8,8.8,1,40,1,NA,NA,4,NA
"22551",694382853126144,188787166020004,41727903010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,12,1,1,1,"122",11,7,7,1,41,1,NA,94,3,NA
"22552",694382854126144,188787166020004,41727904010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",1,13,1,1,1,"122",11,7.2,7.2,1,29,1,NA,NA,4,NA
"22553",694382855126144,188787166020004,41727905010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,1,1,1,1,"122",11,7.2,7.2,1,22,1,NA,NA,3,NA
"22554",694382856126144,188787166020004,41727906010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,2,1,1,1,"122",11,13.7,13.7,1,46,1,NA,NA,3,NA
"22555",694382857126144,188787166020004,41727907010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,3,1,1,1,"122",11,13.5,13.5,1,47,1,NA,NA,2,NA
"22556",694382858126144,188787166020004,41727908010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,4,1,1,1,"122",11,8.6,8.6,1,40,1,NA,NA,2,NA
"22557",694382859126144,188787166020004,41727909010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,5,1,1,1,"122",11,8,8,1,31,1,NA,NA,4,NA
"22558",694382862126144,188787166020004,41727912010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,10,1,1,1,"122",11,2.2,2.2,1,8,1,NA,NA,3,NA
"22559",694382860126144,188787166020004,41727910010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,8,1,1,1,"122",11,6.1,6.1,1,23,1,NA,NA,3,NA
"22560",694382861126144,188787166020004,41727911010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,9,1,1,0,"66",23,NA,1.2,2,NA,NA,NA,NA,NA,NA
"22561",694382863126144,188787166020004,41727913010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,11,1,1,1,"69",23,1.6,1.6,2,4,1,NA,NA,3,NA
"22562",694382864126144,188787166020004,NA,2018,"4",35,1,39,85117,"35_1_39_85117","3",2,12,1,NA,1,"122",11,5.8,5.8,1,22,1,NA,NA,3,NA
"22563",694382865126144,188787166020004,41727914010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,1,1,1,1,"122",11,20.4,20.4,1,73,1,NA,145,2,NA
"22564",694382866126144,188787166020004,41727915010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,2,1,1,1,"122",11,8.9,8.9,1,47,1,NA,NA,3,NA
"22565",694382867126144,188787166020004,41727916010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,3,1,1,1,"122",11,11.5,11.5,1,39,1,NA,NA,4,NA
"22566",694382868126144,188787166020004,41727917010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,4,1,1,1,"122",11,18.2,18.2,1,67,1,NA,152,2,NA
"22567",694382869126144,188787166020004,41727918010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,5,1,1,1,"122",11,5.7,5.7,1,30,1,NA,NA,4,NA
"22568",694382870126144,188787166020004,41727919010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,6,1,1,1,"122",11,10.3,10.3,1,32,1,NA,NA,4,NA
"22569",694382871126144,188787166020004,41727920010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,7,1,1,1,"122",11,6.7,6.7,1,24,1,NA,NA,4,NA
"22570",694382872126144,188787166020004,41727921010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",3,8,1,1,1,"122",11,2.2,2.2,1,10,1,NA,NA,4,NA
"22571",694382873126144,188787166020004,41727922010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,1,1,1,1,"122",11,12.5,12.5,1,38,1,NA,NA,3,NA
"22572",694382874126144,188787166020004,41727923010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,2,1,1,1,"66",23,10.7,10.7,2,24,1,NA,NA,2,NA
"22573",694382875126144,188787166020004,41727924010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,3,1,1,1,"122",11,12.7,12.7,1,55,1,NA,NA,2,NA
"22574",694382876126144,188787166020004,41727925010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,4,1,1,1,"122",11,16.7,16.7,1,62,1,NA,NA,2,NA
"22575",694382877126144,188787166020004,41727926010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,5,1,1,1,"122",11,9.7,9.7,1,48,1,NA,NA,3,NA
"22576",694382878126144,188787166020004,41727927010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,6,1,1,1,"122",11,14.4,14.4,1,55,1,NA,NA,3,NA
"22577",694382879126144,188787166020004,41727928010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,7,1,1,2,"122",11,NA,15,1,NA,NA,NA,NA,NA,NA
"22578",694382880126144,188787166020004,41727930010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,11,1,1,1,"66",23,5.3,5.3,2,11,1,NA,NA,4,NA
"22579",694382881126144,188787166020004,41727931010690,2018,"4",35,1,39,85117,"35_1_39_85117","3",4,12,1,1,1,"69",23,1.7,1.7,2,4,1,NA,NA,3,NA
"22580",694364812126144,188786733020004,41729701010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,3,1,1,1,"814",48,1.4,1.4,2,6,1,NA,NA,4,NA
"22581",694364813126144,188786733020004,41729702010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,4,1,1,1,"814",48,1.3,1.3,2,7,1,NA,NA,3,NA
"22582",694364814126144,188786733020004,41729703010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,5,1,1,1,"814",48,1.4,1.4,2,6,1,NA,NA,3,NA
"22583",694364815126144,188786733020004,41729704010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,6,1,1,1,"814",48,1.4,1.4,2,6,1,NA,NA,3,NA
"22584",694364816126144,188786733020004,41729705010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,7,1,1,1,"814",48,1.3,1.3,2,5,1,NA,NA,3,NA
"22585",694364817126144,188786733020004,41729706010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,8,1,1,1,"814",48,1.3,1.3,2,4,1,NA,NA,3,NA
"22586",694364818126144,188786733020004,41729707010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,9,1,1,1,"814",48,1.2,1.2,2,5,1,NA,NA,3,NA
"22587",694364819126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,10,1,NA,1,"814",48,1.3,1.3,2,6,1,NA,NA,3,NA
"22588",694364820126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,11,1,NA,1,"814",48,1.2,1.2,2,5,1,NA,NA,3,NA
"22589",694364821126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,12,1,NA,1,"814",48,1.1,1.1,2,5,1,NA,NA,3,NA
"22590",694364822126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,13,1,NA,1,"814",48,1.2,1.2,2,5,1,NA,NA,3,NA
"22591",694364823126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",1,14,1,NA,1,"814",48,1.4,1.4,2,6,1,NA,NA,3,NA
"22592",694364824126144,188786733020004,41729708010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,1,1,1,1,"122",11,10.9,10.9,1,41,1,NA,69,3,NA
"22593",694364825126144,188786733020004,41729709010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,2,1,1,1,"122",11,11,11,1,30,1,NA,NA,3,NA
"22594",694364826126144,188786733020004,41729710010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,3,1,1,1,"202",10,10.8,10.8,1,42,1,NA,56,3,NA
"22595",694364827126144,188786733020004,41729711010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,4,1,1,1,"122",11,9.8,9.8,1,40,1,NA,NA,3,NA
"22596",694364828126144,188786733020004,41729712010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,5,1,1,1,"122",11,13.6,13.6,1,42,1,NA,67,3,NA
"22597",694364829126144,188786733020004,41729715010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,13,1,1,1,"122",11,7.2,7.2,1,25,1,NA,38,3,NA
"22598",694364830126144,188786733020004,41729716010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,14,1,1,1,"814",48,1.2,1.2,2,5,1,NA,NA,5,NA
"22599",694364831126144,188786733020004,41729717010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,15,1,1,2,"814",48,1.3,1.3,2,4,1,70,NA,NA,1
"22600",694364832126144,188786733020004,41729718010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,16,1,1,1,"814",48,1.2,1.2,2,6,1,NA,NA,5,NA
"22601",694364833126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,17,1,NA,1,"814",48,1.1,1.1,2,4,1,NA,NA,5,NA
"22602",694364834126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,18,1,NA,1,"814",48,1.2,1.2,2,4,1,NA,NA,5,NA
"22603",694364835126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",2,19,1,NA,1,"814",48,1.1,1.1,2,4,1,NA,NA,5,NA
"22604",694364836126144,188786733020004,41729719010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",3,4,1,1,1,"814",48,1.7,1.7,2,6,1,NA,NA,3,NA
"22605",694364837126144,188786733020004,41729720010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",4,1,1,1,1,"106",23,11.3,11.3,2,23,1,NA,NA,3,NA
"22606",694364838126144,188786733020004,41729721010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",4,2,1,1,1,"65",23,14.8,14.8,2,20,1,NA,NA,3,NA
"22607",694364842126144,188786733020004,NA,2018,"4",35,1,39,85717,"35_1_39_85717","3",4,7,1,NA,1,"814",48,1.4,1.4,2,6,1,NA,NA,4,NA
"22608",694364839126144,188786733020004,41729722010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",4,3,1,1,1,"106",23,8.9,8.9,2,20,1,NA,NA,3,NA
"22609",694364840126144,188786733020004,41729723010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",4,5,1,1,1,"106",23,13.4,13.4,2,21,1,NA,NA,3,NA
"22610",694364841126144,188786733020004,41729724010690,2018,"4",35,1,39,85717,"35_1_39_85717","3",4,6,1,1,1,"814",48,1.4,1.4,2,8,1,NA,NA,3,NA
"22611",694364626126144,188786728020004,41728889010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,1,1,1,1,"106",23,7.4,7.4,2,20,1,NA,NA,3,NA
"22612",694364625126144,188786728020004,41728888010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",1,1,1,1,2,"122",11,NA,27.8,1,NA,NA,NA,NA,NA,NA
"22613",694364627126144,188786728020004,41728890010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,2,1,1,1,"66",23,10.6,10.6,2,20,1,NA,NA,3,NA
"22614",694364628126144,188786728020004,41728891010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,3,1,1,1,"814",48,1.4,1.4,2,6,2,NA,NA,4,NA
"22615",694364629126144,188786728020004,41728892010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,4,1,1,2,"814",48,1.9,1.9,2,6,1,70,NA,NA,2
"22616",694364630126144,188786728020004,41728893010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,5,1,1,1,"814",48,1.7,1.7,2,6,1,NA,NA,4,NA
"22617",694364631126144,188786728020004,41728894010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,6,1,1,1,"814",48,1.3,1.3,2,5,1,NA,NA,4,NA
"22618",694364632126144,188786728020004,41728895010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,7,1,1,1,"814",48,1.6,1.6,2,6,1,NA,NA,4,NA
"22619",694364633126144,188786728020004,41728896010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,8,1,1,1,"814",48,1.4,1.4,2,6,1,NA,NA,4,NA
"22620",694364634126144,188786728020004,41728897010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,9,1,1,2,"814",48,1.8,1.8,2,6,1,70,NA,NA,2
"22621",694364635126144,188786728020004,41728898010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,10,1,1,1,"814",48,1.3,1.3,2,6,1,NA,NA,4,NA
"22622",694364636126144,188786728020004,41728899010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,11,1,1,1,"814",48,1.4,1.4,2,7,1,NA,NA,4,NA
"22623",694364637126144,188786728020004,41728900010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,12,1,1,1,"814",48,1.4,1.4,2,7,1,NA,NA,4,NA
"22624",694364638126144,188786728020004,41728901010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,13,1,1,2,"814",48,NA,1,2,NA,NA,70,NA,NA,NA
"22625",694364639126144,188786728020004,41728902010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,14,1,1,1,"814",48,1.5,1.5,2,6,1,NA,NA,4,NA
"22626",694364640126144,188786728020004,41728903010690,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,15,1,1,1,"814",48,1.9,1.9,2,6,1,NA,NA,4,NA
"22627",694364641126144,188786728020004,NA,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,16,1,NA,1,"814",48,1.3,1.3,2,6,1,NA,NA,4,NA
"22628",694364642126144,188786728020004,NA,2018,"4",35,1,39,86088,"35_1_39_86088","3",2,17,1,NA,1,"814",48,1.4,1.4,2,6,1,NA,NA,4,NA
